no,elapsed_ms,waktu,sample_id,batch_id,label,mq135_ratio,mq3_ratio,mq4_ratio,tgs_ratio,suhu,lembap
32767,33254,18.48.27,1080,SAYUR-1,LAYAK,1.0245,1.0485,1.0406,1.1217,29.4,80.0
32768,33755,18.48.28,1080,SAYUR-1,LAYAK,1.0307,1.0407,1.01,1.1428,29.4,79.7
32769,34208,18.48.28,1080,SAYUR-1,LAYAK,1.0537,1.0309,0.9779,1.1328,29.3,79.4
32770,34502,18.48.29,1080,SAYUR-1,LAYAK,1.0326,1.0234,0.965,1.1117,29.5,79.8
32771,34782,18.48.29,1080,SAYUR-1,LAYAK,1.0132,1.0239,0.9759,1.0897,29.3,80.5
32772,35312,18.48.29,1080,SAYUR-1,LAYAK,1.0289,1.0414,0.9938,1.12,29.4,79.3
32773,35844,18.48.30,1080,SAYUR-1,LAYAK,1.0131,1.0482,1.0054,1.1236,29.4,79.6
32774,36206,18.48.30,1080,SAYUR-1,LAYAK,1.0351,1.0711,0.9902,1.1182,29.5,79.2
32775,36608,18.48.31,1080,SAYUR-1,LAYAK,1.0038,1.049,1.0002,1.0851,29.4,79.0
32776,37217,18.48.31,1080,SAYUR-1,LAYAK,1.0316,1.0569,1.0012,1.0599,29.4,79.7
32777,37697,18.48.31,1080,SAYUR-1,LAYAK,1.0334,1.0513,1.013,1.0537,29.4,79.7
32778,38144,18.48.32,1080,SAYUR-1,LAYAK,1.0666,1.0539,1.0149,1.0788,29.5,79.4
32779,38435,18.48.32,1080,SAYUR-1,LAYAK,1.085,1.037,1.0186,1.1224,29.4,79.8
32780,38885,18.48.33,1080,SAYUR-1,LAYAK,1.0729,1.0079,1.0182,1.0945,29.5,79.9
32781,39420,18.48.33,1080,SAYUR-1,LAYAK,1.0541,1.0278,1.0337,1.0958,29.5,79.2
32782,39672,18.48.33,1080,SAYUR-1,LAYAK,1.0311,1.0442,1.0229,1.0684,29.4,79.3
32783,40000,18.48.34,1080,SAYUR-1,LAYAK,1.0237,1.0752,1.0196,1.0739,29.4,80.1
32784,40454,18.48.34,1080,SAYUR-1,LAYAK,1.0326,1.0594,1.0134,1.0437,29.4,79.3
32785,40815,18.48.35,1080,SAYUR-1,LAYAK,1.0529,1.0597,1.019,1.046,29.4,79.2
32786,41260,18.48.35,1080,SAYUR-1,LAYAK,1.077,1.0493,1.0195,1.0769,29.4,80.0
32787,41714,18.48.36,1080,SAYUR-1,LAYAK,1.0939,1.0579,1.0135,1.0674,29.5,79.0
32788,42147,18.48.36,1080,SAYUR-1,LAYAK,1.0381,1.0591,1.0138,1.0729,29.4,79.4
32789,42736,18.48.36,1080,SAYUR-1,LAYAK,1.0136,1.0383,1.0214,1.071,29.4,79.9
32790,43013,18.48.37,1080,SAYUR-1,LAYAK,1.0236,1.025,1.0039,1.0817,29.4,79.6
32791,43374,18.48.37,1080,SAYUR-1,LAYAK,1.0851,1.0198,1.0071,1.0694,29.5,79.7
32792,43700,18.48.38,1080,SAYUR-1,LAYAK,1.097,1.0578,1.007,1.0521,29.5,80.2
32793,44202,18.48.38,1080,SAYUR-1,LAYAK,1.0731,1.0512,0.9975,1.0496,29.4,79.4
32794,44594,18.48.38,1080,SAYUR-1,LAYAK,1.0536,1.0533,0.9948,1.0533,29.6,80.1
32795,45041,18.48.39,1080,SAYUR-1,LAYAK,1.0453,1.0746,0.9781,1.0711,29.5,79.8
32796,45527,18.48.39,1080,SAYUR-1,LAYAK,1.043,1.071,1.0081,1.0772,29.4,79.3
32797,45934,18.48.40,1080,SAYUR-1,LAYAK,1.0409,1.0806,1.0105,1.0859,29.4,79.7
32798,46463,18.48.40,1080,SAYUR-1,LAYAK,1.035,1.029,1.0232,1.0657,29.5,79.5
32799,46932,18.48.40,1080,SAYUR-1,LAYAK,1.0159,1.0556,1.0003,1.0626,29.5,79.2
32800,47391,18.48.41,1080,SAYUR-1,LAYAK,0.9956,1.0486,0.9851,1.0295,29.4,79.3
32801,47693,18.48.41,1080,SAYUR-1,LAYAK,0.9971,1.0792,0.9787,1.0437,29.3,79.7
32802,48169,18.48.42,1080,SAYUR-1,LAYAK,1.0254,1.065,0.9841,1.0526,29.4,79.3
32803,48484,18.48.42,1080,SAYUR-1,LAYAK,1.0527,1.0516,0.9689,1.0689,29.4,79.9
32804,49017,18.48.42,1080,SAYUR-1,LAYAK,1.0424,1.0391,0.9784,1.0829,29.4,79.6
32805,49501,18.48.43,1080,SAYUR-1,LAYAK,1.0306,1.0559,0.9734,1.1089,29.4,79.9
32806,50014,18.48.43,1080,SAYUR-1,LAYAK,1.0377,1.0635,0.9839,1.1449,29.6,79.4
32807,50459,18.48.44,1080,SAYUR-1,LAYAK,1.0604,1.0572,0.9986,1.1416,29.5,79.3
32808,50909,18.48.44,1080,SAYUR-1,LAYAK,1.0764,1.0641,1.011,1.1306,29.4,80.0
32809,51382,18.48.45,1080,SAYUR-1,LAYAK,1.0747,1.028,1.0149,1.1085,29.6,80.0
32810,51881,18.48.45,1080,SAYUR-1,LAYAK,1.079,1.0315,0.9825,1.0909,29.4,79.6
32811,52204,18.48.45,1080,SAYUR-1,LAYAK,1.0757,0.9938,0.9799,1.1133,29.5,79.6
32812,52711,18.48.46,1080,SAYUR-1,LAYAK,1.0681,0.9912,0.9925,1.1036,29.5,79.8
32813,53093,18.48.46,1080,SAYUR-1,LAYAK,1.0401,1.0053,1.0128,1.0959,29.6,79.3
32814,53513,18.48.47,1080,SAYUR-1,LAYAK,1.0577,1.0221,1.0242,1.0763,29.5,79.5
32815,53882,18.48.47,1080,SAYUR-1,LAYAK,1.0466,1.0753,1.046,1.0685,29.5,80.1
32816,54415,18.48.47,1080,SAYUR-1,LAYAK,1.0618,1.0466,1.0119,1.086,29.5,80.4
32817,54845,18.48.48,1080,SAYUR-1,LAYAK,1.031,1.0518,1.0017,1.0566,29.4,80.4
32818,55426,18.48.48,1080,SAYUR-1,LAYAK,1.0534,1.0475,0.9729,1.0751,29.5,79.6
32819,55883,18.48.49,1080,SAYUR-1,LAYAK,1.0679,1.0579,1.012,1.0907,29.4,79.3
32820,56133,18.48.49,1080,SAYUR-1,LAYAK,1.0667,1.0514,1.0165,1.129,29.4,79.9
32821,56699,18.48.49,1080,SAYUR-1,LAYAK,1.0585,1.0146,1.0247,1.1363,29.4,80.0
32822,57132,18.48.50,1080,SAYUR-1,LAYAK,1.0448,1.0228,1.0389,1.1193,29.4,79.9
32823,57537,18.48.50,1080,SAYUR-1,LAYAK,1.0688,1.0291,1.0383,1.0852,29.5,79.5
32824,57963,18.48.51,1080,SAYUR-1,LAYAK,1.0511,1.0869,1.0193,1.0558,29.6,79.6
32825,58475,18.48.51,1080,SAYUR-1,LAYAK,1.0702,1.0899,0.9981,1.0756,29.5,79.6
32826,59000,18.48.51,1080,SAYUR-1,LAYAK,1.0451,1.0706,0.9937,1.1101,29.4,79.6
32827,59334,18.48.52,1080,SAYUR-1,LAYAK,1.0446,1.0439,1.0145,1.1143,29.6,80.3
32828,59584,18.48.52,1080,SAYUR-1,LAYAK,1.0538,1.028,1.0189,1.0826,29.4,80.1
32829,59977,18.48.53,1080,SAYUR-1,LAYAK,1.0439,1.0626,1.0168,1.0636,29.5,80.1
32830,60258,18.48.53,1080,SAYUR-1,LAYAK,1.0584,1.0561,1.0126,1.0748,29.4,79.5
32831,60564,18.48.54,1080,SAYUR-1,LAYAK,1.0441,1.0721,1.0032,1.0926,29.5,79.5
32832,61031,18.48.54,1080,SAYUR-1,LAYAK,1.0713,1.0562,0.9851,1.0931,29.5,79.9
32833,61323,18.48.54,1080,SAYUR-1,LAYAK,1.0732,1.0408,0.9814,1.0933,29.5,79.1
32834,61814,18.48.55,1080,SAYUR-1,LAYAK,1.0678,1.0635,0.9852,1.0897,29.5,79.9
32835,62382,18.48.55,1080,SAYUR-1,LAYAK,1.1057,1.0723,1.0275,1.0933,29.5,79.8
32836,62751,18.48.56,1080,SAYUR-1,LAYAK,1.1036,1.0725,1.0147,1.1084,29.5,79.8
32837,63044,18.48.56,1080,SAYUR-1,LAYAK,1.1123,1.0265,1.01,1.1138,29.5,79.8
32838,63305,18.48.56,1080,SAYUR-1,LAYAK,1.0621,1.0024,0.9793,1.1194,29.5,79.8
32839,63579,18.48.57,1080,SAYUR-1,LAYAK,1.0625,1.0174,0.9978,1.1078,29.5,79.2
32840,63968,18.48.57,1080,SAYUR-1,LAYAK,1.0446,1.0367,0.9819,1.0847,29.6,80.3
32841,64218,18.48.58,1080,SAYUR-1,LAYAK,1.0296,1.0534,0.982,1.0859,29.4,79.4
32842,64630,18.48.58,1080,SAYUR-1,LAYAK,1.0484,1.046,0.9793,1.0857,29.5,80.0
32843,65074,18.48.58,1080,SAYUR-1,LAYAK,1.0566,1.0349,1.0149,1.0711,29.5,79.7
32844,65513,18.48.59,1080,SAYUR-1,LAYAK,1.0645,1.0051,1.0128,1.0352,29.5,79.4
32845,65956,18.48.59,1080,SAYUR-1,LAYAK,1.0139,0.9968,1.0126,1.0268,29.4,80.0
32846,66341,18.49.00,1080,SAYUR-1,LAYAK,0.9972,1.0073,0.9978,1.0453,29.6,79.7
32847,66863,18.49.00,1080,SAYUR-1,LAYAK,1.0173,1.0464,1.0008,1.0632,29.5,79.9
32848,67113,18.49.01,1080,SAYUR-1,LAYAK,1.0365,1.0319,1.0099,1.0407,29.5,80.4
32849,67527,18.49.01,1080,SAYUR-1,LAYAK,1.043,1.0607,0.9827,1.039,29.4,79.2
32850,67915,18.49.01,1080,SAYUR-1,LAYAK,1.0126,1.0482,0.9975,1.0313,29.5,79.6
32851,68436,18.49.02,1080,SAYUR-1,LAYAK,1.0251,1.0766,0.9903,1.0681,29.5,79.8
32852,68904,18.49.02,1080,SAYUR-1,LAYAK,1.0159,1.0351,1.0299,1.0874,29.5,79.5
32853,69224,18.49.03,1080,SAYUR-1,LAYAK,1.0391,1.0342,1.0318,1.0879,29.7,80.1
32854,69633,18.49.03,1080,SAYUR-1,LAYAK,1.0315,1.0512,1.0091,1.0818,29.5,79.2
32855,69968,18.49.03,1080,SAYUR-1,LAYAK,1.0488,1.0278,0.9889,1.0657,29.5,80.0
32856,70456,18.49.04,1080,SAYUR-1,LAYAK,1.0462,1.0356,0.9603,1.0626,29.5,79.9
32857,70820,18.49.04,1080,SAYUR-1,LAYAK,1.0359,1.0488,0.9811,1.0584,29.5,79.2
32858,71278,18.49.05,1080,SAYUR-1,LAYAK,1.0492,1.0985,0.9923,1.0359,29.5,80.1
32859,71752,18.49.05,1080,SAYUR-1,LAYAK,1.0517,1.1178,1.0038,1.0326,29.4,79.3
32860,72209,18.49.05,1080,SAYUR-1,LAYAK,1.0886,1.0722,1.0083,1.0729,29.6,79.6
32861,72594,18.49.06,1080,SAYUR-1,LAYAK,1.0708,1.0534,0.9828,1.0727,29.4,79.5
32862,72844,18.49.06,1080,SAYUR-1,LAYAK,1.0826,1.0205,0.9861,1.0701,29.6,79.5
32863,73315,18.49.07,1080,SAYUR-1,LAYAK,1.0685,1.0227,0.9879,1.0035,29.5,79.5
32864,73661,18.49.07,1080,SAYUR-1,LAYAK,1.0847,0.9919,1.0173,1.029,29.6,79.0
32865,73957,18.49.07,1080,SAYUR-1,LAYAK,1.0677,1.0109,1.0242,1.0658,29.5,80.3
32866,74316,18.49.08,1080,SAYUR-1,LAYAK,1.0723,1.0225,1.0152,1.0704,29.6,79.3
32867,74740,18.49.08,1080,SAYUR-1,LAYAK,1.0413,1.0824,0.9876,1.0254,29.7,79.9
32868,75130,18.49.09,1080,SAYUR-1,LAYAK,1.036,1.0675,0.9601,0.9768,29.5,79.6
32869,75445,18.49.09,1080,SAYUR-1,LAYAK,1.0244,1.0584,0.9522,0.991,29.5,79.7
32870,75695,18.49.10,1080,SAYUR-1,LAYAK,1.0074,1.0454,0.9629,1.0606,29.4,80.0
32871,76114,18.49.10,1080,SAYUR-1,LAYAK,1.0185,1.0342,0.987,1.0892,29.5,80.0
32872,76551,18.49.10,1080,SAYUR-1,LAYAK,1.0322,1.0306,0.9933,1.1047,29.7,80.2
32873,77022,18.49.11,1080,SAYUR-1,LAYAK,1.0718,1.003,0.986,1.0836,29.5,79.8
32874,77549,18.49.11,1080,SAYUR-1,LAYAK,1.0663,1.0031,0.9799,1.056,29.7,80.0
32875,77840,18.49.12,1080,SAYUR-1,LAYAK,1.0746,1.0083,0.9984,1.0406,29.5,79.8
32876,78282,18.49.12,1080,SAYUR-1,LAYAK,1.0934,1.0265,0.9942,1.047,29.6,80.2
32877,78649,18.49.12,1080,SAYUR-1,LAYAK,1.1047,1.0545,1.0119,1.0738,29.5,79.5
32878,79011,18.49.13,1080,SAYUR-1,LAYAK,1.0856,1.0646,0.9803,1.0767,29.5,79.4
32879,79520,18.49.13,1080,SAYUR-1,LAYAK,1.0402,1.0617,1.0001,1.0637,29.6,79.5
32880,79983,18.49.14,1080,SAYUR-1,LAYAK,1.0311,1.0397,0.9879,1.0409,29.4,80.1
32881,80412,18.49.14,1080,SAYUR-1,LAYAK,1.0164,1.029,0.9966,1.0128,29.4,79.5
32882,80833,18.49.14,1080,SAYUR-1,LAYAK,1.0423,1.0247,0.9966,1.0156,29.5,79.6
32883,81282,18.49.15,1080,SAYUR-1,LAYAK,1.0519,1.0474,0.9735,1.0445,29.5,79.5
32884,81784,18.49.15,1080,SAYUR-1,LAYAK,1.071,1.0562,0.9714,1.0727,29.5,80.0
32885,82301,18.49.16,1080,SAYUR-1,LAYAK,1.0673,1.0675,0.9873,1.0717,29.6,80.1
32886,82680,18.49.16,1080,SAYUR-1,LAYAK,1.0666,1.0445,1.0157,1.0519,29.5,79.9
32887,83138,18.49.17,1080,SAYUR-1,LAYAK,1.0638,1.0246,1.0317,1.0576,29.6,79.5
32888,83701,18.49.17,1080,SAYUR-1,LAYAK,1.0629,1.0178,0.9978,1.0406,29.6,80.0
32889,84037,18.49.17,1080,SAYUR-1,LAYAK,1.0505,1.0356,1.0043,1.0716,29.5,79.8
32890,84361,18.49.18,1080,SAYUR-1,LAYAK,1.0458,1.0723,1.001,1.0764,29.5,79.8
32891,84743,18.49.18,1080,SAYUR-1,LAYAK,1.0709,1.0821,1.006,1.0864,29.5,79.5
32892,85075,18.49.19,1080,SAYUR-1,LAYAK,1.09,1.0908,0.9889,1.0633,29.6,80.3
32893,85384,18.49.19,1080,SAYUR-1,LAYAK,1.0849,1.0669,0.9796,1.0653,29.6,79.6
32894,85807,18.49.19,1080,SAYUR-1,LAYAK,1.0629,1.0713,0.9852,1.0819,29.5,79.7
32895,86212,18.49.20,1080,SAYUR-1,LAYAK,1.0374,1.043,0.9755,1.102,29.6,80.0
32896,86713,18.49.20,1080,SAYUR-1,LAYAK,1.0658,1.0573,0.9596,1.0893,29.5,80.0
32897,87183,18.49.21,1080,SAYUR-1,LAYAK,1.0654,1.0308,0.9598,1.0964,29.5,79.3
32898,87811,18.49.21,1080,SAYUR-1,LAYAK,1.0868,1.0493,0.9716,1.0646,29.5,80.0
32899,88281,18.49.21,1080,SAYUR-1,LAYAK,1.0509,1.0158,1.0098,1.0783,29.5,79.3
32900,88691,18.49.22,1080,SAYUR-1,LAYAK,1.0484,1.0404,1.0212,1.0691,29.5,80.1
32901,89352,18.49.22,1080,SAYUR-1,LAYAK,1.0632,1.0235,1.0093,1.0896,29.5,80.1
32902,89957,18.49.23,1080,SAYUR-1,LAYAK,1.0639,1.0456,1.0128,1.0826,29.5,80.1
32903,90450,18.49.23,1080,SAYUR-1,LAYAK,1.0654,1.0138,1.0097,1.0755,29.6,79.3
32904,90864,18.49.23,1080,SAYUR-1,LAYAK,1.0567,1.0152,1.0081,1.0865,29.5,79.8
32905,91265,18.49.24,1080,SAYUR-1,LAYAK,1.0694,1.0157,0.9783,1.0924,29.5,80.0
32906,91688,18.49.24,1080,SAYUR-1,LAYAK,1.0616,1.0315,0.967,1.0933,29.5,80.0
32907,92163,18.49.25,1080,SAYUR-1,LAYAK,1.0409,1.0542,0.987,1.0918,29.5,79.6
32908,92575,18.49.25,1080,SAYUR-1,LAYAK,1.0259,1.027,0.9735,1.1212,29.6,79.4
32909,92935,18.49.26,1080,SAYUR-1,LAYAK,1.0195,1.023,0.9757,1.1304,29.7,79.3
32910,93290,18.49.26,1080,SAYUR-1,LAYAK,1.0145,0.9933,0.9533,1.1179,29.6,80.0
32911,93712,18.49.26,1080,SAYUR-1,LAYAK,1.0289,1.0309,0.9741,1.0833,29.6,79.3
32912,94305,18.49.27,1080,SAYUR-1,LAYAK,1.0554,1.0479,0.9899,1.0768,29.6,80.0
32913,94753,18.49.27,1080,SAYUR-1,LAYAK,1.0506,1.0629,1.0125,1.0526,29.5,79.7
32914,95161,18.49.28,1080,SAYUR-1,LAYAK,1.0468,1.0478,1.0421,1.0353,29.6,79.8
32915,95684,18.49.28,1080,SAYUR-1,LAYAK,1.0322,1.0358,1.0272,1.0582,29.5,79.9
32916,95974,18.49.28,1080,SAYUR-1,LAYAK,1.0352,1.0589,1.0323,1.1065,29.6,79.9
32917,96465,18.49.29,1080,SAYUR-1,LAYAK,1.0559,1.076,1.017,1.1288,29.5,79.8
32918,96990,18.49.29,1080,SAYUR-1,LAYAK,1.0555,1.0708,1.0323,1.1036,29.6,80.3
32919,97465,18.49.30,1080,SAYUR-1,LAYAK,1.0574,1.0543,1.0406,1.0914,29.7,79.5
32920,97776,18.49.30,1080,SAYUR-1,LAYAK,1.0284,1.028,1.0092,1.0865,29.6,80.4
32921,98130,18.49.30,1080,SAYUR-1,LAYAK,0.99,1.0177,1.0067,1.0965,29.6,80.4
32922,98515,18.49.31,1080,SAYUR-1,LAYAK,0.9697,1.0203,0.9908,1.0908,29.6,79.7
32923,98861,18.49.31,1080,SAYUR-1,LAYAK,0.9694,1.0427,0.9822,1.066,29.6,79.1
32924,99223,18.49.32,1080,SAYUR-1,LAYAK,0.9996,1.0735,0.9919,1.0528,29.6,79.5
32925,99518,18.49.32,1080,SAYUR-1,LAYAK,1.0312,1.0523,0.9596,1.0581,29.6,80.4
32926,99877,18.49.32,1080,SAYUR-1,LAYAK,1.0238,1.0514,1.0109,1.0553,29.6,79.4
32927,100186,18.49.33,1080,SAYUR-1,LAYAK,1.0396,1.0338,0.997,1.0331,29.6,80.1
32928,100688,18.49.33,1080,SAYUR-1,LAYAK,1.0316,1.0494,1.0356,1.0263,29.6,80.1
32929,101099,18.49.34,1080,SAYUR-1,LAYAK,1.0302,1.0217,1.0035,1.0799,29.6,79.8
32930,101510,18.49.34,1080,SAYUR-1,LAYAK,1.0376,1.0425,0.9891,1.1259,29.6,80.2
32931,101959,18.49.35,1080,SAYUR-1,LAYAK,1.0644,1.0291,0.9936,1.1215,29.6,79.9
32932,102345,18.49.35,1080,SAYUR-1,LAYAK,1.0816,1.0504,1.0271,1.0988,29.7,79.7
32933,102761,18.49.35,1080,SAYUR-1,LAYAK,1.0828,1.0223,1.0189,1.0817,29.6,79.7
32934,103227,18.49.36,1080,SAYUR-1,LAYAK,1.0728,1.0279,1.0166,1.0741,29.6,80.0
32935,103626,18.49.36,1080,SAYUR-1,LAYAK,1.0766,1.007,0.9934,1.0746,29.5,79.9
32936,103971,18.49.37,1080,SAYUR-1,LAYAK,1.0732,1.0134,1.0435,1.0992,29.6,79.8
32937,104431,18.49.37,1080,SAYUR-1,LAYAK,1.0831,1.017,1.0116,1.1263,29.6,79.9
32938,104956,18.49.37,1080,SAYUR-1,LAYAK,1.0983,1.028,0.9983,1.1167,29.6,79.9
32939,105483,18.49.38,1080,SAYUR-1,LAYAK,1.0829,1.0394,0.9795,1.0731,29.7,79.9
32940,105861,18.49.38,1080,SAYUR-1,LAYAK,1.0673,1.0292,0.9873,1.0545,29.6,80.2
32941,106141,18.49.39,1080,SAYUR-1,LAYAK,1.0475,1.0632,1.001,1.0846,29.7,80.2
32942,106465,18.49.39,1080,SAYUR-1,LAYAK,1.0474,1.042,0.9901,1.1026,29.6,80.0
32943,106946,18.49.39,1080,SAYUR-1,LAYAK,1.0187,1.0523,0.9961,1.0814,29.7,80.4
32944,107471,18.49.40,1080,SAYUR-1,LAYAK,1.0142,1.0484,1.0055,1.0688,29.7,80.0
32945,107891,18.49.40,1080,SAYUR-1,LAYAK,1.0531,1.0717,1.0163,1.0557,29.6,79.6
32946,108443,18.49.41,1080,SAYUR-1,LAYAK,1.0736,1.0834,1.0141,1.0738,29.6,80.2
32947,108826,18.49.41,1080,SAYUR-1,LAYAK,1.0826,1.0774,0.9924,1.0928,29.7,79.7
32948,109117,18.49.42,1080,SAYUR-1,LAYAK,1.044,1.0535,0.9782,1.1206,29.6,80.5
32949,109382,18.49.42,1080,SAYUR-1,LAYAK,1.0476,1.0167,0.9586,1.1511,29.6,80.4
32950,109632,18.49.42,1080,SAYUR-1,LAYAK,1.0224,1.018,0.9835,1.1108,29.6,79.9
32951,109985,18.49.43,1080,SAYUR-1,LAYAK,1.0268,1.0204,0.9766,1.0901,29.7,80.0
32952,110475,18.49.43,1080,SAYUR-1,LAYAK,1.0423,1.0525,0.9899,1.0538,29.6,80.4
32953,110925,18.49.44,1080,SAYUR-1,LAYAK,1.0739,1.034,0.9789,1.082,29.5,80.1
32954,111434,18.49.44,1080,SAYUR-1,LAYAK,1.0634,1.0364,0.9805,1.0873,29.7,80.3
32955,111824,18.49.44,1080,SAYUR-1,LAYAK,1.0535,1.012,0.9853,1.1033,29.5,79.7
32956,112345,18.49.45,1080,SAYUR-1,LAYAK,1.0527,1.0296,0.9796,1.0921,29.7,80.5
32957,112595,18.49.45,1080,SAYUR-1,LAYAK,1.0583,1.0464,0.9801,1.0962,29.8,79.8
32958,112949,18.49.46,1080,SAYUR-1,LAYAK,1.0407,1.0542,0.9973,1.1101,29.8,80.5
32959,113536,18.49.46,1080,SAYUR-1,LAYAK,1.0482,1.0483,0.9785,1.1181,29.7,79.6
32960,113842,18.49.46,1080,SAYUR-1,LAYAK,1.0414,1.0328,0.973,1.1024,29.7,80.0
32961,114133,18.49.47,1080,SAYUR-1,LAYAK,1.0478,1.0446,0.9499,1.0904,29.6,80.0
32962,114638,18.49.47,1080,SAYUR-1,LAYAK,1.0289,1.0591,0.9821,1.0938,29.6,80.1
32963,115150,18.49.48,1080,SAYUR-1,LAYAK,1.0363,1.0666,0.9835,1.0923,29.6,80.1
32964,115556,18.49.48,1080,SAYUR-1,LAYAK,1.0514,1.0491,1.0258,1.0697,29.6,80.2
32965,116006,18.49.48,1080,SAYUR-1,LAYAK,1.0739,1.044,1.0185,1.0442,29.7,80.2
32966,116343,18.49.49,1080,SAYUR-1,LAYAK,1.0764,1.0612,1.0088,1.0747,29.7,80.3
32967,116884,18.49.49,1080,SAYUR-1,LAYAK,1.0633,1.0651,0.9839,1.0927,29.6,79.5
32968,117371,18.49.50,1080,SAYUR-1,LAYAK,1.0313,1.0421,0.9954,1.0782,29.6,80.1
32969,117839,18.49.50,1080,SAYUR-1,LAYAK,1.0478,1.0115,1.0112,1.0257,29.6,80.5
32970,118191,18.49.51,1080,SAYUR-1,LAYAK,1.0745,1.0292,1.0111,0.9864,29.7,79.2
32971,118746,18.49.51,1080,SAYUR-1,LAYAK,1.0951,1.0373,1.0048,0.9929,29.7,79.3
32972,119284,18.49.51,1080,SAYUR-1,LAYAK,1.0738,1.0771,1.0098,1.0215,29.7,79.9
32973,119757,18.49.52,1080,SAYUR-1,LAYAK,1.062,1.0448,0.9992,1.0703,29.6,79.8
32974,120144,18.49.52,1080,SAYUR-1,LAYAK,1.0694,1.0358,0.9953,1.0907,29.7,79.9
32975,120428,18.49.53,1080,SAYUR-1,LAYAK,1.0766,0.981,0.9691,1.1278,29.7,80.0
32976,120814,18.49.53,1080,SAYUR-1,LAYAK,1.0677,1.0129,0.9786,1.1225,29.7,79.8
32977,121174,18.49.53,1080,SAYUR-1,LAYAK,1.0623,1.0303,0.9608,1.116,29.7,80.3
32978,121471,18.49.54,1080,SAYUR-1,LAYAK,1.0549,1.0851,0.9568,1.0622,29.7,80.1
32979,121721,18.49.54,1080,SAYUR-1,LAYAK,1.0616,1.049,0.9503,1.0527,29.6,80.0
32980,121971,18.49.55,1080,SAYUR-1,LAYAK,1.0699,1.0591,0.9559,1.0412,29.8,79.8
32981,122346,18.49.55,1080,SAYUR-1,LAYAK,1.0782,1.0317,0.9936,1.0259,29.7,80.5
32982,122860,18.49.55,1080,SAYUR-1,LAYAK,1.0713,1.0503,0.9922,1.0337,29.8,80.3
32983,123257,18.49.56,1080,SAYUR-1,LAYAK,1.0834,1.0152,0.9933,1.0538,29.7,80.2
32984,123749,18.49.56,1080,SAYUR-1,LAYAK,1.0721,1.0087,0.9729,1.1211,29.7,80.2
32985,124155,18.49.57,1080,SAYUR-1,LAYAK,1.0797,0.9967,0.9858,1.1128,29.7,80.8
32986,124593,18.49.57,1080,SAYUR-1,LAYAK,1.0416,0.9889,0.9725,1.0922,29.6,80.0
32987,125084,18.49.58,1080,SAYUR-1,LAYAK,1.0336,0.9928,0.9899,1.0387,29.6,80.0
32988,125341,18.49.58,1080,SAYUR-1,LAYAK,1.0013,1.0125,0.9857,1.0172,29.7,80.4
32989,125854,18.49.58,1080,SAYUR-1,LAYAK,0.9911,1.0757,1.0036,1.0352,29.6,79.8
32990,126337,18.49.59,1080,SAYUR-1,LAYAK,1.0192,1.0875,0.9801,1.0455,29.6,80.0
32991,126856,18.49.59,1080,SAYUR-1,LAYAK,1.0359,1.0834,0.9665,1.0768,29.7,79.8
32992,127106,18.50.00,1080,SAYUR-1,LAYAK,1.046,1.052,0.9716,1.0762,29.8,79.5
32993,127614,18.50.00,1080,SAYUR-1,LAYAK,1.0559,1.0548,1.005,1.0511,29.7,79.9
32994,127982,18.50.00,1080,SAYUR-1,LAYAK,1.0421,1.0814,1.0048,1.0207,29.8,79.9
32995,128426,18.50.01,1080,SAYUR-1,LAYAK,1.0409,1.0656,0.9784,1.0033,29.8,79.8
32996,128840,18.50.01,1080,SAYUR-1,LAYAK,1.0204,1.0755,0.9555,1.021,29.8,80.5
32997,129199,18.50.02,1080,SAYUR-1,LAYAK,1.0439,1.0428,0.972,1.0461,29.7,79.9
32998,129449,18.50.02,1080,SAYUR-1,LAYAK,1.0879,1.086,0.9789,1.0504,29.6,80.3
32999,129957,18.50.02,1080,SAYUR-1,LAYAK,1.0843,1.0679,0.9712,1.0906,29.6,80.8
33000,130513,18.50.03,1080,SAYUR-1,LAYAK,1.0629,1.0743,0.9663,1.0413,29.7,79.9
33001,131062,18.50.03,1080,SAYUR-1,LAYAK,1.0318,1.0399,0.9902,1.0318,29.6,79.6
33002,131438,18.50.04,1080,SAYUR-1,LAYAK,1.0316,1.0531,0.9998,1.0362,29.7,80.5
33003,131963,18.50.04,1080,SAYUR-1,LAYAK,1.0421,1.0493,1.0152,1.0871,29.7,79.5
33004,132243,18.50.04,1080,SAYUR-1,LAYAK,1.0215,1.0217,0.9913,1.0972,29.6,79.2
33005,132640,18.50.05,1080,SAYUR-1,LAYAK,1.0415,1.032,0.9758,1.0819,29.7,79.7
33006,133074,18.50.05,1080,SAYUR-1,LAYAK,1.0395,1.0439,0.9789,1.0771,29.8,80.5
33007,133605,18.50.06,1080,SAYUR-1,LAYAK,1.0598,1.0722,1.0115,1.0817,29.7,80.4
33008,134012,18.50.06,1080,SAYUR-1,LAYAK,1.0663,1.0578,1.0309,1.0691,29.8,79.8
33009,134387,18.50.07,1080,SAYUR-1,LAYAK,1.0706,1.054,1.0231,1.0598,29.7,79.5
33010,134851,18.50.07,1080,SAYUR-1,LAYAK,1.0747,1.0538,0.9961,1.0994,29.8,79.4
33011,135258,18.50.07,1080,SAYUR-1,LAYAK,1.0965,1.0381,0.987,1.1058,29.8,79.7
