no,elapsed_ms,waktu,sample_id,batch_id,label,mq135_ratio,mq3_ratio,mq4_ratio,tgs_ratio,suhu,lembap
5675,7450,09.00.13,16,AYAM-4,LAYAK,1.0106,0.9266,1.0471,1.0894,29.6,86.8
5676,7890,09.00.13,16,AYAM-4,LAYAK,1.0132,0.9306,1.0516,1.0888,29.5,87.2
5677,8200,09.00.14,16,AYAM-4,LAYAK,1.0152,0.9253,1.058,1.0914,29.5,86.5
5678,8772,09.00.14,16,AYAM-4,LAYAK,1.0121,0.9295,1.0566,1.0926,29.5,86.4
5679,9022,09.00.15,16,AYAM-4,LAYAK,0.998,0.9259,1.0568,1.0834,29.6,86.4
5680,9443,09.00.15,16,AYAM-4,LAYAK,1.0015,0.9305,1.0487,1.0822,29.6,86.4
5681,9866,09.00.15,16,AYAM-4,LAYAK,1.0031,0.9245,1.0524,1.0877,29.6,86.9
5682,10299,09.00.16,16,AYAM-4,LAYAK,1.0142,0.9242,1.049,1.0966,29.5,86.9
5683,10788,09.00.16,16,AYAM-4,LAYAK,1.0117,0.931,1.049,1.0933,29.6,86.9
5684,11038,09.00.17,16,AYAM-4,LAYAK,1.0142,0.9343,1.0445,1.0822,29.5,86.4
5685,11378,09.00.17,16,AYAM-4,LAYAK,1.0163,0.938,1.05,1.0835,29.6,86.6
5686,11801,09.00.17,16,AYAM-4,LAYAK,1.018,0.9309,1.0522,1.0847,29.5,86.6
5687,12364,09.00.18,16,AYAM-4,LAYAK,1.0188,0.9358,1.0555,1.0947,29.5,87.2
5688,12721,09.00.18,16,AYAM-4,LAYAK,1.0043,0.9363,1.0527,1.096,29.6,86.8
5689,13113,09.00.19,16,AYAM-4,LAYAK,1.002,0.9388,1.0557,1.0972,29.5,86.7
5690,13588,09.00.19,16,AYAM-4,LAYAK,1.0001,0.9366,1.0545,1.0935,29.6,86.8
5691,13889,09.00.19,16,AYAM-4,LAYAK,1.0109,0.9357,1.0605,1.0904,29.5,86.6
5692,14301,09.00.20,16,AYAM-4,LAYAK,1.0112,0.9336,1.0606,1.0866,29.6,86.8
5693,14701,09.00.20,16,AYAM-4,LAYAK,1.0103,0.9306,1.057,1.0916,29.5,86.6
5694,15056,09.00.21,16,AYAM-4,LAYAK,1.0091,0.9323,1.0533,1.0918,29.6,87.1
5695,15511,09.00.21,16,AYAM-4,LAYAK,1.012,0.9395,1.0533,1.0967,29.7,86.4
5696,16115,09.00.21,16,AYAM-4,LAYAK,1.0132,0.9423,1.0563,1.0941,29.5,86.8
5697,16540,09.00.22,16,AYAM-4,LAYAK,1.016,0.9416,1.0556,1.0934,29.6,86.9
5698,16790,09.00.22,16,AYAM-4,LAYAK,1.0035,0.9407,1.0481,1.0889,29.6,86.7
5699,17121,09.00.23,16,AYAM-4,LAYAK,1.0102,0.9393,1.0464,1.0825,29.6,86.7
5700,17664,09.00.23,16,AYAM-4,LAYAK,1.0026,0.9372,1.0446,1.0736,29.5,86.6
5701,18052,09.00.24,16,AYAM-4,LAYAK,1.0124,0.9358,1.045,1.0778,29.5,86.4
5702,18356,09.00.24,16,AYAM-4,LAYAK,1.0071,0.9429,1.0479,1.0827,29.6,87.2
5703,18833,09.00.24,16,AYAM-4,LAYAK,1.0202,0.9452,1.0504,1.0898,29.6,86.6
5704,19185,09.00.25,16,AYAM-4,LAYAK,1.0147,0.9441,1.0516,1.0854,29.6,86.3
5705,19598,09.00.25,16,AYAM-4,LAYAK,1.009,0.9363,1.0477,1.0816,29.5,86.5
5706,19906,09.00.26,16,AYAM-4,LAYAK,1.0058,0.934,1.0416,1.081,29.6,87.1
5707,20278,09.00.26,16,AYAM-4,LAYAK,1.0119,0.9351,1.0474,1.0883,29.6,87.4
5708,20685,09.00.26,16,AYAM-4,LAYAK,1.0213,0.9384,1.0463,1.0952,29.6,86.8
5709,21085,09.00.27,16,AYAM-4,LAYAK,1.0224,0.9368,1.0515,1.0867,29.6,86.9
5710,21528,09.00.27,16,AYAM-4,LAYAK,1.0187,0.9386,1.0518,1.0833,29.7,87.2
5711,21956,09.00.28,16,AYAM-4,LAYAK,1.0119,0.9407,1.0539,1.0759,29.7,86.4
5712,22274,09.00.28,16,AYAM-4,LAYAK,1.0097,0.9421,1.0507,1.0849,29.6,86.8
5713,22835,09.00.28,16,AYAM-4,LAYAK,1.0053,0.9392,1.0476,1.0882,29.6,87.2
5714,23230,09.00.29,16,AYAM-4,LAYAK,1.0078,0.9337,1.051,1.0886,29.5,86.9
5715,23518,09.00.29,16,AYAM-4,LAYAK,1.0082,0.9317,1.052,1.092,29.5,86.6
5716,23768,09.00.30,16,AYAM-4,LAYAK,1.0109,0.9319,1.0507,1.0962,29.6,86.8
5717,24184,09.00.30,16,AYAM-4,LAYAK,1.008,0.9315,1.0502,1.0963,29.5,87.2
5718,24510,09.00.31,16,AYAM-4,LAYAK,0.9982,0.9356,1.0505,1.0931,29.5,86.7
5719,24971,09.00.31,16,AYAM-4,LAYAK,1.0047,0.9335,1.0503,1.0851,29.6,86.4
5720,25385,09.00.31,16,AYAM-4,LAYAK,1.0071,0.9387,1.0554,1.0953,29.5,86.9
5721,26149,09.00.32,16,AYAM-4,LAYAK,1.0097,0.9366,1.0593,1.0943,29.5,86.4
5722,26445,09.00.32,16,AYAM-4,LAYAK,1.0022,0.9323,1.0634,1.1005,29.5,86.5
5723,26950,09.00.33,16,AYAM-4,LAYAK,0.999,0.9283,1.0571,1.0917,29.5,86.5
5724,27261,09.00.33,16,AYAM-4,LAYAK,1.0071,0.9289,1.0495,1.0941,29.5,86.7
5725,27745,09.00.33,16,AYAM-4,LAYAK,1.013,0.9294,1.0534,1.0918,29.6,86.4
5726,28283,09.00.34,16,AYAM-4,LAYAK,1.0115,0.9258,1.0526,1.0906,29.7,86.8
5727,28662,09.00.34,16,AYAM-4,LAYAK,1.0061,0.925,1.0582,1.0936,29.5,86.6
5728,29006,09.00.35,16,AYAM-4,LAYAK,1.0044,0.9328,1.0535,1.0896,29.6,86.9
5729,29401,09.00.35,16,AYAM-4,LAYAK,1.0045,0.9392,1.0536,1.0871,29.5,86.7
5730,29744,09.00.35,16,AYAM-4,LAYAK,1.0048,0.9397,1.0553,1.0872,29.6,86.6
5731,30298,09.00.36,16,AYAM-4,LAYAK,1.0072,0.9344,1.0531,1.0904,29.6,86.6
5732,30690,09.00.36,16,AYAM-4,LAYAK,1.0056,0.9301,1.054,1.0922,29.6,87.1
5733,31139,09.00.37,16,AYAM-4,LAYAK,1.007,0.932,1.0499,1.0927,29.7,86.9
5734,31591,09.00.37,16,AYAM-4,LAYAK,1.0036,0.935,1.0472,1.0869,29.6,86.2
5735,32081,09.00.37,16,AYAM-4,LAYAK,1.0081,0.94,1.0427,1.0906,29.5,86.5
5736,32450,09.00.38,16,AYAM-4,LAYAK,1.0096,0.9415,1.0521,1.0803,29.5,86.7
5737,32929,09.00.38,16,AYAM-4,LAYAK,1.0127,0.9397,1.0589,1.0825,29.6,86.0
5738,33456,09.00.39,16,AYAM-4,LAYAK,1.0158,0.9385,1.0643,1.0779,29.6,86.8
5739,33851,09.00.39,16,AYAM-4,LAYAK,1.0135,0.9367,1.0609,1.0795,29.5,86.4
5740,34141,09.00.40,16,AYAM-4,LAYAK,1.0107,0.9361,1.0608,1.081,29.6,86.4
5741,34674,09.00.40,16,AYAM-4,LAYAK,1.0091,0.933,1.0622,1.0852,29.6,86.4
5742,35099,09.00.40,16,AYAM-4,LAYAK,1.011,0.9334,1.0569,1.092,29.5,87.0
5743,35509,09.00.41,16,AYAM-4,LAYAK,1.0137,0.9354,1.0559,1.0919,29.6,86.8
5744,35979,09.00.41,16,AYAM-4,LAYAK,1.0141,0.9348,1.0568,1.0923,29.5,86.5
5745,36517,09.00.42,16,AYAM-4,LAYAK,1.0104,0.9304,1.0599,1.086,29.5,86.5
5746,36907,09.00.42,16,AYAM-4,LAYAK,1.0153,0.9268,1.056,1.0828,29.6,86.7
5747,37430,09.00.42,16,AYAM-4,LAYAK,1.0136,0.9283,1.0546,1.0812,29.6,87.1
5748,37846,09.00.43,16,AYAM-4,LAYAK,1.0193,0.9277,1.0531,1.0821,29.6,86.6
5749,38312,09.00.43,16,AYAM-4,LAYAK,1.0146,0.9316,1.053,1.0853,29.6,86.1
5750,38667,09.00.44,16,AYAM-4,LAYAK,1.0156,0.9391,1.053,1.083,29.6,86.7
5751,39054,09.00.44,16,AYAM-4,LAYAK,1.0139,0.9433,1.0557,1.0856,29.6,86.7
5752,39561,09.00.44,16,AYAM-4,LAYAK,1.0151,0.946,1.061,1.0796,29.5,86.8
5753,39811,09.00.45,16,AYAM-4,LAYAK,1.0133,0.9407,1.0613,1.0758,29.6,86.6
5754,40284,09.00.45,16,AYAM-4,LAYAK,1.0153,0.9348,1.0574,1.0738,29.5,86.7
5755,40728,09.00.46,16,AYAM-4,LAYAK,1.0137,0.9321,1.0556,1.075,29.5,86.3
5756,41287,09.00.46,16,AYAM-4,LAYAK,1.0189,0.9291,1.0518,1.0717,29.6,87.0
5757,41787,09.00.47,16,AYAM-4,LAYAK,1.0141,0.9314,1.0512,1.0761,29.6,86.5
5758,42212,09.00.47,16,AYAM-4,LAYAK,1.0125,0.9304,1.0524,1.0844,29.5,86.6
5759,42507,09.00.47,16,AYAM-4,LAYAK,1.0049,0.9341,1.06,1.097,29.6,86.8
5760,42864,09.00.48,16,AYAM-4,LAYAK,1.011,0.9356,1.0642,1.0947,29.7,86.7
5761,43253,09.00.48,16,AYAM-4,LAYAK,1.0079,0.9387,1.0604,1.0906,29.6,87.1
5762,43797,09.00.49,16,AYAM-4,LAYAK,1.0123,0.9374,1.0492,1.0879,29.5,87.0
5763,44279,09.00.49,16,AYAM-4,LAYAK,1.0065,0.9392,1.0482,1.086,29.6,86.5
5764,44617,09.00.49,16,AYAM-4,LAYAK,1.0135,0.9366,1.0499,1.08,29.5,87.2
5765,45063,09.00.50,16,AYAM-4,LAYAK,1.0121,0.9397,1.0575,1.0839,29.6,86.9
5766,45431,09.00.50,16,AYAM-4,LAYAK,1.0162,0.9369,1.0513,1.0863,29.6,86.7
5767,45782,09.00.51,16,AYAM-4,LAYAK,1.0079,0.9352,1.049,1.0928,29.5,86.4
5768,46248,09.00.51,16,AYAM-4,LAYAK,1.0057,0.9307,1.0526,1.0874,29.6,86.6
5769,46645,09.00.51,16,AYAM-4,LAYAK,1.0056,0.9341,1.0537,1.0895,29.5,86.1
5770,46950,09.00.52,16,AYAM-4,LAYAK,1.0145,0.9377,1.0563,1.0892,29.5,86.8
5771,47434,09.00.52,16,AYAM-4,LAYAK,1.0188,0.937,1.0493,1.0886,29.6,86.2
5772,47857,09.00.53,16,AYAM-4,LAYAK,1.0255,0.9382,1.0535,1.0853,29.6,86.8
5773,48234,09.00.53,16,AYAM-4,LAYAK,1.0236,0.9336,1.0514,1.0859,29.6,86.5
5774,48778,09.00.53,16,AYAM-4,LAYAK,1.0217,0.9372,1.0565,1.0836,29.6,86.7
5775,49283,09.00.54,16,AYAM-4,LAYAK,1.0116,0.9357,1.0553,1.0899,29.6,86.4
5776,49703,09.00.54,16,AYAM-4,LAYAK,1.0154,0.9385,1.0586,1.0875,29.7,86.4
5777,49958,09.00.55,16,AYAM-4,LAYAK,1.0184,0.9378,1.0611,1.0887,29.6,86.8
5778,50467,09.00.55,16,AYAM-4,LAYAK,1.0177,0.9365,1.0637,1.0823,29.6,86.4
5779,50833,09.00.56,16,AYAM-4,LAYAK,1.0084,0.9372,1.0625,1.0878,29.6,86.3
5780,51228,09.00.56,16,AYAM-4,LAYAK,1.0029,0.9426,1.0599,1.0897,29.5,86.3
5781,51610,09.00.56,16,AYAM-4,LAYAK,1.0067,0.9455,1.0587,1.0952,29.6,86.9
5782,51903,09.00.57,16,AYAM-4,LAYAK,1.0035,0.9433,1.0554,1.0908,29.5,86.3
5783,52353,09.00.57,16,AYAM-4,LAYAK,1.0041,0.9356,1.0499,1.0866,29.6,86.6
5784,52687,09.00.58,16,AYAM-4,LAYAK,1.0033,0.9365,1.0503,1.0794,29.5,87.3
5785,53133,09.00.58,16,AYAM-4,LAYAK,1.0091,0.9369,1.0502,1.0781,29.5,86.4
5786,53458,09.00.58,16,AYAM-4,LAYAK,1.0093,0.9426,1.0506,1.0856,29.5,86.4
5787,53827,09.00.59,16,AYAM-4,LAYAK,1.0108,0.9414,1.0481,1.087,29.5,86.9
5788,54269,09.00.59,16,AYAM-4,LAYAK,1.0133,0.9387,1.0451,1.0852,29.6,86.3
5789,54690,09.01.00,16,AYAM-4,LAYAK,1.0142,0.9363,1.0453,1.0776,29.6,86.9
5790,55155,09.01.00,16,AYAM-4,LAYAK,1.0096,0.928,1.0438,1.0727,29.5,86.5
5791,55627,09.01.00,16,AYAM-4,LAYAK,1.0103,0.9309,1.0554,1.0865,29.5,86.9
5792,56156,09.01.01,16,AYAM-4,LAYAK,1.0105,0.9309,1.0592,1.0891,29.6,86.7
5793,56565,09.01.01,16,AYAM-4,LAYAK,1.0125,0.9317,1.0601,1.0973,29.5,86.8
5794,57083,09.01.02,16,AYAM-4,LAYAK,1.0122,0.9384,1.0512,1.0834,29.5,86.5
5795,57463,09.01.02,16,AYAM-4,LAYAK,1.0087,0.9388,1.0424,1.0905,29.5,86.5
5796,57943,09.01.02,16,AYAM-4,LAYAK,1.0067,0.9413,1.0395,1.0858,29.5,86.4
5797,58454,09.01.03,16,AYAM-4,LAYAK,1.0028,0.9398,1.0371,1.0969,29.6,87.0
5798,58964,09.01.03,16,AYAM-4,LAYAK,1.0141,0.9317,1.0411,1.0996,29.7,86.6
5799,59242,09.01.04,16,AYAM-4,LAYAK,1.0113,0.9316,1.0451,1.0987,29.6,87.2
5800,59492,09.01.04,16,AYAM-4,LAYAK,1.0125,0.9233,1.0492,1.0964,29.6,86.7
5801,59951,09.01.05,16,AYAM-4,LAYAK,1.002,0.9232,1.0494,1.0961,29.7,86.5
5802,60361,09.01.05,16,AYAM-4,LAYAK,1.0154,0.9251,1.0493,1.0943,29.6,86.5
5803,60796,09.01.05,16,AYAM-4,LAYAK,1.0162,0.9296,1.0459,1.0845,29.6,86.4
5804,61214,09.01.06,16,AYAM-4,LAYAK,1.016,0.9357,1.0496,1.0702,29.6,86.7
5805,61593,09.01.06,16,AYAM-4,LAYAK,1.0011,0.937,1.0518,1.0726,29.6,86.6
5806,62054,09.01.07,16,AYAM-4,LAYAK,1.0024,0.9366,1.0571,1.0743,29.6,86.4
5807,62494,09.01.07,16,AYAM-4,LAYAK,1.0067,0.9328,1.0589,1.0807,29.5,86.6
5808,62894,09.01.07,16,AYAM-4,LAYAK,1.0153,0.931,1.0526,1.0795,29.6,86.4
5809,63306,09.01.08,16,AYAM-4,LAYAK,1.0092,0.9231,1.0514,1.0856,29.5,86.7
5810,63771,09.01.08,16,AYAM-4,LAYAK,1.0155,0.9295,1.0457,1.0869,29.6,86.8
5811,64127,09.01.09,16,AYAM-4,LAYAK,1.0135,0.9312,1.0468,1.0931,29.6,86.4
5812,64436,09.01.09,16,AYAM-4,LAYAK,1.0188,0.9392,1.0427,1.0943,29.7,86.5
5813,64744,09.01.09,16,AYAM-4,LAYAK,1.0142,0.9384,1.0522,1.0951,29.6,86.3
5814,65108,09.01.10,16,AYAM-4,LAYAK,1.0142,0.9405,1.0579,1.0928,29.6,86.9
5815,65651,09.01.10,16,AYAM-4,LAYAK,1.0176,0.9393,1.0663,1.0861,29.6,86.1
5816,66072,09.01.11,16,AYAM-4,LAYAK,1.0132,0.9368,1.0604,1.0884,29.5,86.4
5817,66420,09.01.11,16,AYAM-4,LAYAK,1.0167,0.9388,1.0556,1.0902,29.6,86.8
5818,66848,09.01.12,16,AYAM-4,LAYAK,1.0168,0.9382,1.053,1.094,29.6,86.4
5819,67164,09.01.12,16,AYAM-4,LAYAK,1.0227,0.9429,1.0585,1.0885,29.6,86.4
5820,67557,09.01.12,16,AYAM-4,LAYAK,1.0242,0.9375,1.0623,1.0887,29.5,86.8
5821,67930,09.01.13,16,AYAM-4,LAYAK,1.0165,0.9338,1.0601,1.0851,29.6,85.9
5822,68220,09.01.13,16,AYAM-4,LAYAK,1.0145,0.9296,1.0544,1.0884,29.5,86.6
5823,68728,09.01.14,16,AYAM-4,LAYAK,1.0107,0.9296,1.056,1.0863,29.5,86.4
5824,69104,09.01.14,16,AYAM-4,LAYAK,1.0137,0.9312,1.0563,1.0917,29.6,86.4
5825,69510,09.01.14,16,AYAM-4,LAYAK,1.0142,0.9307,1.0552,1.0858,29.6,86.9
5826,69982,09.01.15,16,AYAM-4,LAYAK,1.0171,0.9304,1.0503,1.087,29.6,86.6
5827,70423,09.01.15,16,AYAM-4,LAYAK,1.0142,0.9395,1.0513,1.0869,29.6,86.2
5828,70839,09.01.16,16,AYAM-4,LAYAK,1.0073,0.9425,1.0481,1.092,29.6,86.1
5829,71227,09.01.16,16,AYAM-4,LAYAK,1.002,0.9411,1.0489,1.0867,29.6,86.6
5830,71702,09.01.16,16,AYAM-4,LAYAK,0.9954,0.9337,1.0476,1.0815,29.5,86.2
5831,72111,09.01.17,16,AYAM-4,LAYAK,0.9996,0.9338,1.0482,1.0858,29.6,86.9
5832,72533,09.01.17,16,AYAM-4,LAYAK,1.0058,0.94,1.0492,1.0907,29.5,86.2
5833,73043,09.01.18,16,AYAM-4,LAYAK,1.0098,0.9411,1.0522,1.0904,29.6,86.6
5834,73558,09.01.18,16,AYAM-4,LAYAK,1.0085,0.937,1.0591,1.0904,29.5,86.0
5835,73992,09.01.18,16,AYAM-4,LAYAK,0.9988,0.9332,1.0585,1.0962,29.6,86.0
5836,74411,09.01.19,16,AYAM-4,LAYAK,1.0057,0.9349,1.0546,1.0949,29.5,86.5
5837,74880,09.01.19,16,AYAM-4,LAYAK,1.0096,0.9384,1.0499,1.0886,29.6,87.5
5838,75267,09.01.20,16,AYAM-4,LAYAK,1.014,0.9409,1.0523,1.0818,29.6,86.4
5839,75654,09.01.20,16,AYAM-4,LAYAK,1.0099,0.9371,1.0518,1.088,29.5,86.8
5840,76058,09.01.21,16,AYAM-4,LAYAK,1.0083,0.9341,1.0508,1.0891,29.6,86.4
5841,76376,09.01.21,16,AYAM-4,LAYAK,1.0128,0.926,1.0498,1.0908,29.6,86.9
5842,76998,09.01.21,16,AYAM-4,LAYAK,1.0188,0.9289,1.053,1.0884,29.5,86.5
5843,77372,09.01.22,16,AYAM-4,LAYAK,1.0165,0.926,1.0553,1.097,29.5,86.2
5844,77824,09.01.22,16,AYAM-4,LAYAK,1.0107,0.9298,1.0549,1.0986,29.6,86.5
5845,78232,09.01.23,16,AYAM-4,LAYAK,1.006,0.933,1.0521,1.0981,29.6,86.0
5846,78703,09.01.23,16,AYAM-4,LAYAK,1.0094,0.9381,1.0516,1.0891,29.6,86.3
5847,79078,09.01.23,16,AYAM-4,LAYAK,1.0054,0.9411,1.0447,1.0888,29.5,86.7
5848,79507,09.01.24,16,AYAM-4,LAYAK,1.0088,0.938,1.0503,1.0864,29.6,86.4
5849,79840,09.01.24,16,AYAM-4,LAYAK,1.0049,0.9409,1.0507,1.0884,29.6,86.4
5850,80359,09.01.25,16,AYAM-4,LAYAK,1.0091,0.9381,1.0631,1.0873,29.5,86.8
5851,80828,09.01.25,16,AYAM-4,LAYAK,1.0043,0.9386,1.0624,1.0876,29.5,86.4
5852,81110,09.01.25,16,AYAM-4,LAYAK,1.0091,0.935,1.0597,1.0783,29.5,86.7
5853,81521,09.01.26,16,AYAM-4,LAYAK,1.0079,0.9358,1.0529,1.0715,29.6,86.4
5854,81805,09.01.26,16,AYAM-4,LAYAK,1.007,0.9413,1.0463,1.0737,29.6,86.8
5855,82143,09.01.27,16,AYAM-4,LAYAK,1.0021,0.9376,1.0467,1.0854,29.6,86.9
5856,82635,09.01.27,16,AYAM-4,LAYAK,1.0003,0.9334,1.0434,1.09,29.5,86.0
5857,82885,09.01.28,16,AYAM-4,LAYAK,1.0071,0.9276,1.0439,1.094,29.5,86.3
5858,83389,09.01.28,16,AYAM-4,LAYAK,1.0052,0.9294,1.0429,1.0894,29.5,86.5
5859,83833,09.01.28,16,AYAM-4,LAYAK,1.0091,0.928,1.0496,1.0872,29.5,86.3
5860,84235,09.01.29,16,AYAM-4,LAYAK,1.0034,0.9288,1.0477,1.0795,29.6,86.8
5861,84724,09.01.29,16,AYAM-4,LAYAK,1.0134,0.9312,1.0567,1.0775,29.6,86.6
5862,85377,09.01.30,16,AYAM-4,LAYAK,1.0152,0.9409,1.0534,1.0818,29.6,86.3
5863,85667,09.01.30,16,AYAM-4,LAYAK,1.0153,0.9383,1.0616,1.0862,29.6,87.0
5864,86229,09.01.30,16,AYAM-4,LAYAK,1.01,0.9324,1.0528,1.0887,29.6,87.0
5865,86725,09.01.31,16,AYAM-4,LAYAK,1.005,0.9266,1.0558,1.0875,29.5,86.1
5866,87071,09.01.31,16,AYAM-4,LAYAK,1.0099,0.9227,1.048,1.0916,29.6,86.4
5867,87528,09.01.32,16,AYAM-4,LAYAK,1.0099,0.9322,1.0466,1.0993,29.6,86.8
5868,87837,09.01.32,16,AYAM-4,LAYAK,1.0149,0.9377,1.0475,1.0974,29.6,86.8
5869,88202,09.01.32,16,AYAM-4,LAYAK,1.0088,0.9468,1.0512,1.0927,29.5,87.0
5870,88452,09.01.33,16,AYAM-4,LAYAK,1.003,0.9444,1.0548,1.0815,29.6,87.3
5871,88740,09.01.33,16,AYAM-4,LAYAK,0.9952,0.9376,1.049,1.0842,29.6,86.7
5872,89184,09.01.34,16,AYAM-4,LAYAK,0.9928,0.9329,1.0469,1.0837,29.6,86.9
5873,89636,09.01.34,16,AYAM-4,LAYAK,0.998,0.9332,1.043,1.0889,29.6,87.3
5874,90087,09.01.34,16,AYAM-4,LAYAK,1.0115,0.9324,1.0444,1.0921,29.5,86.5
5875,90554,09.01.35,16,AYAM-4,LAYAK,1.016,0.9348,1.0475,1.0889,29.5,86.3
5876,90974,09.01.35,16,AYAM-4,LAYAK,1.0137,0.9348,1.0521,1.0874,29.6,86.6
5877,91445,09.01.36,16,AYAM-4,LAYAK,1.0063,0.946,1.0538,1.0832,29.5,87.0
5878,91951,09.01.36,16,AYAM-4,LAYAK,1.0049,0.9474,1.0474,1.0881,29.6,87.1
5879,92383,09.01.37,16,AYAM-4,LAYAK,1.0022,0.9466,1.0478,1.094,29.6,86.6
5880,92753,09.01.37,16,AYAM-4,LAYAK,1.0,0.9403,1.0466,1.0926,29.5,86.5
5881,93149,09.01.37,16,AYAM-4,LAYAK,1.0021,0.9391,1.0501,1.0943,29.5,86.1
5882,93483,09.01.38,16,AYAM-4,LAYAK,1.0139,0.9395,1.0462,1.0952,29.5,86.5
5883,93969,09.01.38,16,AYAM-4,LAYAK,1.0145,0.9336,1.0489,1.0945,29.6,86.2
5884,94234,09.01.39,16,AYAM-4,LAYAK,1.0161,0.9326,1.0452,1.0929,29.5,86.2
5885,94629,09.01.39,16,AYAM-4,LAYAK,1.004,0.9235,1.0452,1.0874,29.6,86.6
5886,95090,09.01.39,16,AYAM-4,LAYAK,1.0084,0.9229,1.0438,1.0857,29.6,86.1
5887,95408,09.01.40,16,AYAM-4,LAYAK,1.0049,0.9225,1.0482,1.0873,29.6,86.6
5888,95692,09.01.40,16,AYAM-4,LAYAK,1.0058,0.9313,1.0527,1.0909,29.5,86.8
5889,95942,09.01.41,16,AYAM-4,LAYAK,0.9994,0.9339,1.0526,1.0931,29.6,86.2
5890,96326,09.01.41,16,AYAM-4,LAYAK,0.9997,0.9369,1.0521,1.09,29.6,86.3
5891,96633,09.01.41,16,AYAM-4,LAYAK,0.9997,0.9399,1.0464,1.0797,29.6,86.1
5892,97121,09.01.42,16,AYAM-4,LAYAK,1.0046,0.9459,1.0482,1.0859,29.6,86.7
5893,97391,09.01.42,16,AYAM-4,LAYAK,1.003,0.9427,1.0496,1.09,29.6,86.1
5894,97848,09.01.43,16,AYAM-4,LAYAK,1.0097,0.9393,1.0506,1.0929,29.5,86.7
5895,98140,09.01.43,16,AYAM-4,LAYAK,1.0067,0.9374,1.0428,1.0861,29.5,86.6
5896,98413,09.01.43,16,AYAM-4,LAYAK,1.0074,0.938,1.0442,1.0815,29.6,87.2
5897,98714,09.01.44,16,AYAM-4,LAYAK,1.0024,0.9343,1.0461,1.0896,29.5,87.0
5898,99220,09.01.44,16,AYAM-4,LAYAK,1.0005,0.9329,1.0487,1.0924,29.6,86.2
5899,99521,09.01.45,16,AYAM-4,LAYAK,1.004,0.9325,1.051,1.0944,29.5,87.1
5900,100033,09.01.45,16,AYAM-4,LAYAK,1.0045,0.9363,1.0476,1.0903,29.5,86.3
5901,100461,09.01.46,16,AYAM-4,LAYAK,1.0125,0.9391,1.0501,1.0955,29.5,86.3
5902,100824,09.01.46,16,AYAM-4,LAYAK,1.0038,0.9361,1.0488,1.0936,29.6,86.4
5903,101139,09.01.46,16,AYAM-4,LAYAK,1.0102,0.9346,1.0554,1.0926,29.5,86.4
5904,101720,09.01.47,16,AYAM-4,LAYAK,1.0035,0.9322,1.0525,1.0919,29.6,87.1
5905,102077,09.01.47,16,AYAM-4,LAYAK,1.0182,0.9406,1.0541,1.0974,29.6,85.7
5906,102434,09.01.48,16,AYAM-4,LAYAK,1.0143,0.9418,1.0567,1.0942,29.6,87.1
5907,102974,09.01.48,16,AYAM-4,LAYAK,1.0213,0.9445,1.0631,1.0829,29.6,86.7
5908,103530,09.01.48,16,AYAM-4,LAYAK,1.015,0.9418,1.0571,1.0787,29.6,86.5
5909,103927,09.01.49,16,AYAM-4,LAYAK,1.014,0.9435,1.0525,1.0848,29.6,86.3
5910,104443,09.01.49,16,AYAM-4,LAYAK,1.006,0.9358,1.0532,1.093,29.6,86.5
5911,104797,09.01.50,16,AYAM-4,LAYAK,1.0059,0.9325,1.0568,1.0908,29.6,86.8
5912,105409,09.01.50,16,AYAM-4,LAYAK,1.0027,0.932,1.0557,1.0952,29.6,86.8
5913,105700,09.01.50,16,AYAM-4,LAYAK,1.007,0.9381,1.0516,1.0902,29.5,86.2
5914,106027,09.01.51,16,AYAM-4,LAYAK,1.0079,0.9339,1.0462,1.0875,29.6,86.7
5915,106555,09.01.51,16,AYAM-4,LAYAK,1.0112,0.9291,1.0511,1.085,29.6,86.3
5916,106938,09.01.52,16,AYAM-4,LAYAK,1.0152,0.9262,1.0514,1.0873,29.6,86.4
5917,107471,09.01.52,16,AYAM-4,LAYAK,1.0164,0.9319,1.0605,1.0984,29.6,86.9
5918,107839,09.01.53,16,AYAM-4,LAYAK,1.0134,0.9355,1.0522,1.0933,29.5,86.7
5919,108308,09.01.53,16,AYAM-4,LAYAK,1.0109,0.9423,1.0498,1.0934,29.5,86.0
5920,108655,09.01.53,16,AYAM-4,LAYAK,1.0126,0.9414,1.0449,1.0891,29.6,86.5
5921,109058,09.01.54,16,AYAM-4,LAYAK,1.0071,0.9413,1.0562,1.0931,29.6,86.6
5922,109352,09.01.54,16,AYAM-4,LAYAK,1.0009,0.9333,1.0591,1.1023,29.6,86.5
5923,109757,09.01.55,16,AYAM-4,LAYAK,0.9956,0.9328,1.0571,1.1036,29.6,85.7
5924,110087,09.01.55,16,AYAM-4,LAYAK,1.0015,0.9386,1.0509,1.1044,29.6,86.1
5925,110683,09.01.55,16,AYAM-4,LAYAK,1.008,0.9434,1.0488,1.0945,29.6,86.0
5926,111064,09.01.56,16,AYAM-4,LAYAK,1.0064,0.9423,1.0536,1.0949,29.6,86.3
5927,111366,09.01.56,16,AYAM-4,LAYAK,1.0058,0.937,1.0559,1.0933,29.7,86.5
5928,111838,09.01.57,16,AYAM-4,LAYAK,1.0043,0.939,1.0622,1.0933,29.5,86.3
5929,112139,09.01.57,16,AYAM-4,LAYAK,1.0067,0.942,1.0551,1.0848,29.5,86.3
